eventID,occurrenceID,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,lifeStage,vernacularName,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,basisOfRecord,occurrenceStatus
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-5,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-4,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-3,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-2,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-10,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-10-1,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-6-1,Gonatopsis,urn:lsid:marinespecies.org:taxname:341428,"Sasaki, 1920",accepted,Genus,None,Armhook squid,sp. indet,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,NA,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-9,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-8,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-7,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-6,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-5,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-4,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-3,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-2,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-10,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-27-Trawl,IYS2022-Shimada-4-27-Trawl-2-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-9,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-8,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-7,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-6,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-5,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-4,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-3,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-2,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-10,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-4-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-9,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-8,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-7,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-6,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-5,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-4,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-3,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-2,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-10,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-24-Trawl,IYS2022-Shimada-4-24-Trawl-4-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-9,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-8,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-7,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-6,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-5,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-4,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-3,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-2,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-10,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-3-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-4-3,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-4-2,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-19-Trawl,IYS2022-Shimada-4-19-Trawl-4-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-18-Trawl,IYS2022-Shimada-4-18-Trawl-4-1,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Adult,Blue lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-9-5,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-9-4,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-9-3,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-9-2,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-9-1,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-25-Trawl,IYS2022-Shimada-4-25-Trawl-5-1,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-6-4,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-6-3,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-6-2,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-6-1,Oncorhynchus kisutch,urn:lsid:marinespecies.org:taxname:127184,"(Walbaum, 1792)",accepted,Species,Immature,Coho salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-7-1,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3-5,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3-4,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3-3,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3-2,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-22-Trawl,IYS2022-Shimada-4-22-Trawl-3-1,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,"(Walbaum, 1792)",accepted,Species,Immature,Chinook salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-9,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-8,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Juvenile,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-7,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-6,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-5,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-4,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-3,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Juvenile,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-2,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-10,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-26-Trawl,IYS2022-Shimada-4-26-Trawl-6-1,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-4-6,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Juvenile,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-4-5,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Adult,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-4-4,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Juvenile,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
IYS2022-Shimada-4-21-Trawl,IYS2022-Shimada-4-21-Trawl-4-3,Gonatopsis borealis,urn:lsid:marinespecies.org:taxname:342326,"Sasaki, 1923",accepted,Species,Juvenile,Boreopacific armhook squid,,Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Gonatopsis,borealis,HumanObservation,present
